data,n,p,method,acc,sens,spec,auc,non-zeros
simulate10_0_3_9_data.csv,1000,10,CPA,0.596,0.8218623481781376,0.37549407114624506,0.6368217023251348,6
simulate10_0_3_9_data.csv,1000,10,LR,0.618,0.6680161943319838,0.5691699604743083,0.6544302379542655,11
simulate10_0_3_9_data.csv,1000,10,Round,0.618,0.6923076923076923,0.5454545454545454,0.6305147941303547,5
simulate10_0_3_9_data.csv,1000,10,Round_Med,0.618,0.7165991902834008,0.5217391304347826,0.6511257621097438,7
simulate0_10_0_3_data.csv,1000,10,CPA,0.88,0.8905950095969289,0.8684759916492694,0.9457382823300302,11
simulate0_10_0_3_data.csv,1000,10,LR,0.88,0.8905950095969289,0.8684759916492694,0.9467901378030847,11
simulate0_10_0_3_data.csv,1000,10,Round,0.877,0.8272552783109405,0.9311064718162839,0.9446603809119286,11
simulate0_10_0_3_data.csv,1000,10,Round_Med,0.875,0.8829174664107485,0.8663883089770354,0.9225634018408472,10
simulate0_10_0_2_data.csv,1000,10,CPA,0.888,0.9392156862745098,0.8346938775510204,0.962687074829932,11
simulate0_10_0_2_data.csv,1000,10,LR,0.886,0.8921568627450981,0.8795918367346939,0.9645438175270108,11
simulate0_10_0_2_data.csv,1000,10,Round,0.889,0.8529411764705882,0.926530612244898,0.9617607042817127,11
simulate0_10_0_2_data.csv,1000,10,Round_Med,0.646,0.307843137254902,0.9979591836734694,0.9366286514605844,9
simulate10_0_5_6_data.csv,1000,10,CPA,0.621,0.8031809145129225,0.43661971830985913,0.6851586657119657,9
simulate10_0_5_6_data.csv,1000,10,LR,0.635,0.6202783300198808,0.6498993963782697,0.6959550543819577,11
simulate10_0_5_6_data.csv,1000,10,Round,0.614,0.510934393638171,0.7183098591549296,0.6637618954282354,7
simulate10_0_5_6_data.csv,1000,10,Round_Med,0.641,0.5765407554671969,0.7062374245472837,0.6893508166293987,10
simulate10_0_5_7_data.csv,1000,10,CPA,0.626,0.8697394789579158,0.38323353293413176,0.6986947947791791,8
simulate10_0_5_7_data.csv,1000,10,LR,0.651,0.655310621242485,0.6467065868263473,0.7220868883475534,11
simulate10_0_5_7_data.csv,1000,10,Round,0.644,0.531062124248497,0.7564870259481038,0.6986947947791791,8
simulate10_0_5_7_data.csv,1000,10,Round_Med,0.654,0.6973947895791583,0.6107784431137725,0.7103048412193649,9
simulate0_10_10_8_data.csv,1000,10,CPA,0.722,0.8461538461538461,0.5943204868154158,0.8014050753947773,9
simulate0_10_10_8_data.csv,1000,10,LR,0.733,0.7435897435897436,0.7221095334685599,0.8183003868758276,11
simulate0_10_10_8_data.csv,1000,10,Round,0.718,0.611439842209073,0.8275862068965517,0.8014050753947773,9
simulate0_10_10_8_data.csv,1000,10,Round_Med,0.733,0.7731755424063116,0.691683569979716,0.8016711275409979,9
simulate10_10_0_7_data.csv,1000,20,CPA,0.872,0.9108527131782945,0.8305785123966942,0.9468936190659234,14
simulate10_10_0_7_data.csv,1000,20,LR,0.876,0.8798449612403101,0.871900826446281,0.9529918636683965,21
simulate10_10_0_7_data.csv,1000,20,Round,0.869,0.8662790697674418,0.871900826446281,0.9465472643987444,15
simulate10_10_0_7_data.csv,1000,20,Round_Med,0.853,0.7751937984496124,0.9359504132231405,0.9449336120187072,13
simulate0_10_10_9_data.csv,1000,10,CPA,0.706,0.8824701195219123,0.5281124497991968,0.7916266660266564,8
simulate0_10_10_9_data.csv,1000,10,LR,0.726,0.7390438247011952,0.7128514056224899,0.8137830205283285,11
simulate0_10_10_9_data.csv,1000,10,Round,0.634,0.31274900398406374,0.9578313253012049,0.7940407046512744,9
simulate0_10_10_9_data.csv,1000,10,Round_Med,0.634,0.31274900398406374,0.9578313253012049,0.7967847485559769,9
simulate10_10_0_6_data.csv,1000,20,CPA,0.895,0.9387351778656127,0.8502024291497976,0.9645989022419229,14
simulate10_10_0_6_data.csv,1000,20,LR,0.907,0.9011857707509882,0.9129554655870445,0.9685854763085885,21
simulate10_10_0_6_data.csv,1000,20,Round,0.856,0.9703557312252964,0.7388663967611336,0.9641468371445489,14
simulate10_10_0_6_data.csv,1000,20,Round_Med,0.902,0.8932806324110671,0.9109311740890689,0.9597502040293803,14
simulate5_5_5_10_data.csv,1000,10,CPA,0.779,0.8795918367346939,0.6823529411764706,0.8690276110444177,10
simulate5_5_5_10_data.csv,1000,10,LR,0.787,0.7755102040816326,0.7980392156862746,0.8785094037615045,11
simulate5_5_5_10_data.csv,1000,10,Round,0.779,0.8795918367346939,0.6823529411764706,0.8690276110444177,10
simulate5_5_5_10_data.csv,1000,10,Round_Med,0.791,0.7816326530612245,0.8,0.8689815926370549,10
simulate50_50_5_7_data.csv,1000,100,CPA,0.8,0.8424242424242424,0.7584158415841584,0.8824062406240624,47
simulate50_50_5_7_data.csv,1000,100,LR,0.868,0.8727272727272727,0.8633663366336634,0.9502910291029102,101
simulate50_50_5_7_data.csv,1000,100,Round,0.825,0.703030303030303,0.9445544554455445,0.9312531253125312,60
simulate50_50_5_7_data.csv,1000,100,Round_Med,0.862,0.9090909090909091,0.8158415841584158,0.9427822782278227,73
simulate50_50_5_6_data.csv,1000,100,CPA,0.844,0.8927125506072875,0.7964426877470355,0.9226268582675905,56
simulate50_50_5_6_data.csv,1000,100,LR,0.889,0.8866396761133604,0.8913043478260869,0.960766350354451,101
simulate50_50_5_6_data.csv,1000,100,Round,0.86,0.8340080971659919,0.8853754940711462,0.9387291770014882,63
simulate50_50_5_6_data.csv,1000,100,Round_Med,0.88,0.840080971659919,0.9189723320158103,0.9530612408186778,79
simulate10_10_3_10_data.csv,1000,20,CPA,0.819,0.892578125,0.7418032786885246,0.9139924596567622,17
simulate10_10_3_10_data.csv,1000,20,LR,0.841,0.849609375,0.8319672131147541,0.9216988985655737,21
simulate10_10_3_10_data.csv,1000,20,Round,0.805,0.908203125,0.6967213114754098,0.9124035444415983,17
simulate10_10_3_10_data.csv,1000,20,Round_Med,0.823,0.7265625,0.9241803278688525,0.9184530289446721,17
simulate10_0_3_2_data.csv,1000,10,CPA,0.594,0.7861507128309573,0.4086444007858546,0.6445168234507981,6
simulate10_0_3_2_data.csv,1000,10,LR,0.628,0.615071283095723,0.6404715127701375,0.6719237032798627,11
simulate10_0_3_2_data.csv,1000,10,Round,0.603,0.4663951120162933,0.7347740667976425,0.6396592495968694,5
simulate10_0_3_2_data.csv,1000,10,Round_Med,0.618,0.5458248472505092,0.68762278978389,0.6642932310068462,9
simulate10_0_3_3_data.csv,1000,10,CPA,0.58,0.901840490797546,0.2720156555772994,0.6349873338695929,6
simulate10_0_3_3_data.csv,1000,10,LR,0.611,0.5398773006134969,0.6790606653620352,0.6554992616426351,11
simulate10_0_3_3_data.csv,1000,10,Round,0.591,0.37014314928425357,0.8023483365949119,0.63619791979318,7
simulate10_0_3_3_data.csv,1000,10,Round_Med,0.589,0.3558282208588957,0.812133072407045,0.6536063454712081,9
simulate50_50_3_3_data.csv,1000,100,CPA,0.843,0.905511811023622,0.7784552845528455,0.9175688976377953,46
simulate50_50_3_3_data.csv,1000,100,LR,0.915,0.9133858267716536,0.9166666666666666,0.9780783880673452,101
simulate50_50_3_3_data.csv,1000,100,Round,0.891,0.844488188976378,0.9390243902439024,0.9670895749311824,69
simulate50_50_3_3_data.csv,1000,100,Round_Med,0.885,0.8149606299212598,0.9573170731707317,0.9690000640163883,72
simulate50_50_3_2_data.csv,1000,100,CPA,0.844,0.8966202783300199,0.7907444668008048,0.9261733422403207,53
simulate50_50_3_2_data.csv,1000,100,LR,0.933,0.9363817097415507,0.9295774647887324,0.9810233168394061,101
simulate50_50_3_2_data.csv,1000,100,Round,0.903,0.9662027833001988,0.8390342052313883,0.9717109815953375,74
simulate50_50_3_2_data.csv,1000,100,Round_Med,0.861,0.7455268389662028,0.9778672032193159,0.9727730198287139,71
